ticker,age_years,last_close,score_total,score_long_coil,score_tight_resistance,score_ascending_compression,pos_in_10y_range,dist_to_10y_high_pct,range_ratio_24_120,range_ratio_24_60,low_36m_above_10y_low_pct,slope_high_60m,slope_low_60m,trend_r2_60m,peak_age_months,old_peak_similarity
LH,36.166666666666664,268.8699951171875,0.5070791178114851,0.638030483192888,0.2851834928934284,0.6082108080865198,0.8813900935088029,0.08460440555712502,0.48565613767684024,0.83659626915256,1.1326259403830061,0.01237866745467723,0.04282783660263689,0.1813132935518308,52.0,0.9276958241559119
PPL,41.333333333333336,39.61000061035156,0.5007185032351332,0.6349133660160458,0.47553896594566675,0.37953922508789,0.9732789785042326,0.014676620432599947,0.5828804748054189,0.7185930178046896,0.22516554827481272,0.04624440893896042,0.029685021789393647,0.5429692951652314,219.0,1.2796323922450052
PCAR,46.166666666666664,125.43000030517578,0.5001826705624557,0.7247840326941002,0.5035012476840287,0.5749453032831546,0.9353491044358032,0.048908131170969704,0.4734046275118404,0.5863681478422722,1.129956364204821,0.05300313001765056,0.05282997318192471,0.820040146394711,25.0,0.9516226520579695
EBAY,27.666666666666668,100.4000015258789,0.49818787537751386,0.5559899729788116,0.4847034394491516,0.45860693122553,0.9882323133664371,0.009177936330509008,0.6682272509162779,0.8073688796302992,0.6668161184136812,0.016310450007611044,0.0239054695911244,0.2745039029099152,54.0,0.8012434715709625
CMS,41.333333333333336,78.81999969482422,0.494669685361838,0.565305152362599,0.46806037614421137,0.41890597106529764,0.9629629425755059,0.019163774313473173,0.5257335172608163,0.7169563596905254,0.28597216352952565,0.02814122360890958,0.030378484794157615,0.3447678562033035,48.0,0.9178696064709722
F,41.333333333333336,12.710000038146973,0.4941218197446911,0.7336082307799674,0.4101828490896866,0.22845812100525545,0.399361007762543,0.5086973472814311,0.2925605005349238,0.36775676065036095,1.1313130048182227,-0.03801742557325704,-0.0025065871090326794,0.33320216552834225,324.0,1.441837407049935
CINF,41.333333333333336,163.35000610351562,0.4938642756611823,0.6199103342618584,0.36296556673563113,0.5082184821379737,0.9148206101480109,0.062661375458926,0.48634948422140695,0.728302834470212,1.0622965653482404,0.043511040115225164,0.048525802443409524,0.5234320794035849,48.0,0.8218281844808304
ROST,40.75,223.2899932861328,0.4917597352135364,0.532047127017065,0.5021390831847385,0.47149204417538604,0.9808176470727004,0.014781177693864013,0.5971140583127942,0.6625158689223499,0.9038461538461539,0.046291773893626244,0.04641483220901608,0.6377248259354025,0.0,0.6667843078192743
DVN,40.833333333333336,45.25,0.4887787056861179,0.7329323654662719,0.277683755065409,0.3936657809068639,0.5428380088205041,0.43010076661961233,0.35903613224227376,0.47570058862577463,4.508510731981591,-0.01117374294750532,0.019122969727313678,0.11600255800501846,213.0,1.6049118117918728
DTE,41.333333333333336,147.74000549316406,0.4879268279066954,0.5796001345044547,0.4035779197564942,0.4593380087605623,0.9267222069721197,0.04455797175244271,0.4916738632455011,0.7168553174000578,0.4873542853351807,0.023886563876379274,0.028940960349328,0.28881121418558553,48.0,0.9068744182852054
MS,33.25,183.33999633789062,0.4874737372675668,0.5959356170316422,0.4128591734882314,0.46359164768541916,0.9449195212895527,0.0484741368742257,0.6012265972124926,0.8271133689949464,2.003894259433741,0.044842485223139654,0.047718329537083826,0.5999269092457888,0.0,0.5708947694693698
TDY,26.5,647.5900268554688,0.48389763009679565,0.601252369566588,0.35740384674898573,0.4732213436320617,0.9239748002733965,0.06603879215565593,0.5227461472824523,0.8546880990559582,2.9021738748025427,0.03736766847240036,0.044126136389444647,0.46140122568232145,0.0,0.7124087769219543
WEC,41.333333333333336,116.5,0.4838639906312581,0.5657869665131613,0.45652897125698066,0.39105625634420144,0.9526985656542278,0.0260826172458116,0.6390236457434926,0.9474038283127499,0.40011176792877506,0.019573931920043582,0.015834471135579592,0.23173735540735818,73.0,0.915649525701307
